epoch,accuracy_test_before,accuracy_test_after
0,14.769975786924938,75.62550443906376
1,22.22222222222222,72.22222222222221
2,22.177009155645983,70.39674465920652
3,10.190763052208835,83.28313253012048
4,37.797619047619044,80.2579365079365
5,31.289398280802295,83.78223495702005
6,43.68650217706821,82.22060957910014
7,70.51532941943901,86.69275929549902
8,23.9572192513369,78.82352941176471
9,67.81285231116122,84.10372040586246
10,35.474701534963046,78.39681637293917
11,43.62801377726751,78.18599311136624
12,62.698961937716255,85.12110726643598
13,58.17245817245818,71.55727155727156
14,63.593603010348076,77.93979303857009
15,59.60698689956332,72.12518195050947
16,71.82009838369642,77.86366830639494
17,61.650141643059484,85.41076487252126
18,74.53183520599251,86.75093632958801
19,58.211041229909156,78.33682739343116
20,46.65508253692441,83.8401390095569
21,51.85426154847105,84.71047495120364
22,50.465425531914896,78.05851063829788
23,66.32124352331607,76.31384159881569
24,74.97181510710259,86.58399098083427
25,75.79617834394905,86.26023657870792
26,62.996389891696744,81.16726835138387
27,61.62361623616236,80.56580565805658
28,79.36170212765957,82.76595744680851
29,71.07925801011804,86.3406408094435
30,67.25352112676056,76.93661971830986
31,72.920892494929,81.13590263691684
32,65.0,86.70454545454545
33,69.07894736842105,72.36842105263158
34,83.4870848708487,85.88560885608855
35,72.34701781564678,83.34624322230829
36,69.43366951124904,86.73390224980605
37,68.65808823529412,86.76470588235294
38,82.87858117326057,87.65347885402456
39,82.09733487833141,84.35689455388182
40,72.8395061728395,81.01116990005879
41,80.18372703412074,80.70866141732283
42,78.27121332275972,81.36399682791435
43,72.43460764587525,85.177733065057
44,83.62855609232422,83.57487922705315
45,77.02825888787602,80.99361896080218
46,76.07796810395747,82.98877731836976
47,80.1526717557252,84.16030534351145
48,79.33100349475787,86.57014478282576
49,84.27109974424553,86.12531969309462
50,85.45454545454545,85.57575757575758
51,82.62339418526031,85.39553752535497
52,77.93696275071633,82.17765042979943
53,81.41327623126338,75.46038543897217
54,84.58254269449715,86.57495256166983
55,86.06194690265487,89.97050147492625
56,73.33333333333333,82.70270270270271
57,82.4629271437782,86.26692456479691
58,82.57328990228014,83.79478827361564
59,88.65578865578865,89.66588966588967
60,81.88209843158464,81.44943212547324
61,83.99452804377565,84.67852257181943
62,81.80443548387096,82.45967741935483
63,84.41901408450704,83.62676056338029
64,86.07990012484395,88.70162297128589
65,85.65380997177799,85.88899341486359
66,87.90035587188612,90.74733096085409
67,82.6086956521739,84.64384828862165
68,82.38758029978587,82.54817987152035
69,78.07389460932768,78.55844942459116
70,86.38184245660881,87.44993324432578
71,76.47823261858349,77.19298245614034
72,82.55813953488372,81.74418604651163
73,86.93251533742331,86.99386503067484
74,85.78987150415722,86.31897203325775
75,80.38740920096852,79.1767554479419
76,81.2982998454405,81.14374034003092
77,84.5584835876098,85.02080443828017
