epoch,accuracy_test_before,accuracy_test_after
0,6.079907353792704,96.06253618992473
1,29.493269992082343,97.54552652414885
2,59.662356321839084,97.73706896551724
3,74.98412698412699,96.44444444444444
4,69.48123620309052,97.51655629139073
5,71.27045235803658,97.40134744947065
6,82.61188554658841,97.87234042553192
7,90.89893914014517,97.82244556113902
8,91.66666666666666,97.75413711583924
9,94.28238039673279,97.78296382730454
10,94.04318689501116,99.10647803425168
11,92.15017064846417,98.69169510807735
12,94.27595044852627,98.54762921828278
13,95.19459888800635,98.92772041302621
14,79.75460122699386,98.42243645924627
15,86.3499245852187,98.94419306184012
16,93.19371727748691,97.4869109947644
17,95.69746376811594,98.8677536231884
18,96.221322537112,98.71794871794873
19,88.9908256880734,99.35779816513761
20,95.6964006259781,99.68701095461658
21,93.3372641509434,98.76179245283019
22,96.68874172185431,99.51434878587196
23,95.0626959247649,98.27586206896551
24,93.62606232294618,99.11473087818698
25,96.72437997192326,98.92372484791764
26,95.01533742331289,99.23312883435584
27,95.25627044711014,99.45474372955289
28,95.65217391304348,98.15217391304348
29,97.58179231863441,98.86201991465148
30,97.12389380530973,99.02654867256638
31,98.09104258443465,99.85315712187959
32,96.93251533742331,99.21121822962313
33,97.57442116868799,98.73208379272327
34,97.5609756097561,98.97560975609755
35,96.89243027888446,99.04382470119522
36,97.31219848380427,99.24190213645761
37,98.00486618004867,99.27007299270073
38,96.58172778123057,99.19204474829087
39,96.64363277393879,98.91411648568608
40,96.94302918017601,98.74942102825382
41,98.1978021978022,99.16483516483517
42,98.14410480349345,99.30858806404657
43,98.22039698836413,98.90485968514716
44,97.3630831643002,98.66125760649086
45,97.73926149208741,99.32177844762623
46,98.3480825958702,99.35103244837758
47,97.22222222222221,99.30555555555556
48,95.99109131403118,98.10690423162583
49,97.37310774710596,99.55476402493322
50,96.95740365111561,98.91818796484111
51,97.74977497749775,99.18991899189919
52,97.8067575577949,99.1701244813278
53,96.7741935483871,98.97360703812316
54,98.4878369493754,99.14529914529915
55,98.10218978102189,99.63503649635037
56,97.25388601036269,99.11917098445596
57,97.74127310061603,99.17864476386036
58,97.55312298776562,99.16291049581454
59,98.61949956859361,99.2234685073339
60,98.16158684083213,99.46782776971457
61,98.4936268829664,99.07300115874855
62,97.89719626168224,99.14330218068535
63,98.80382775119617,99.52153110047847
64,98.79608728367192,99.32279909706546
65,97.81094527363184,99.20398009950249
66,98.28884325804243,99.52087611225188
67,97.60039177277179,99.26542605288932
68,97.80915287244402,99.4157740993184
69,98.29497016197783,99.31798806479112
70,97.53373662168451,99.44160074453234
71,98.91552511415526,99.65753424657534
72,97.47861323728051,99.36965330932013
73,97.8076379066478,99.5049504950495
74,98.49699398797596,99.39879759519037
75,98.46378931967813,99.48792977322604
76,98.28779599271402,99.30783242258651
77,98.01699716713881,99.15014164305948
78,97.72502472799208,99.0108803165183
79,98.1427174975562,99.41348973607037
80,98.09378574151735,99.39001143728555
81,98.19182389937107,99.13522012578616
82,96.7455621301775,99.21104536489152
83,98.89821615949633,99.42287513116474
84,97.87798408488064,98.74005305039788
85,99.0726429675425,99.53632148377125
86,97.07661290322581,99.39516129032258
87,98.46153846153847,99.57264957264957
88,98.84169884169884,99.32432432432432
89,99.23039923039923,99.90379990379991
90,97.04040978941377,99.3739328400683
91,98.27147941026945,99.28825622775801
92,98.46359385437542,99.1315965263861
93,98.9247311827957,99.58643507030604
94,98.14385150812065,98.97911832946636
95,98.05045871559633,99.02522935779817
96,98.53747714808044,98.62888482632542
97,97.91526563550774,99.26025554808339
98,98.84708737864078,99.45388349514563
99,98.79608728367192,99.77426636568849
100,99.21104536489152,99.67126890203814
101,97.40932642487047,99.54663212435233
102,98.07407407407408,99.1604938271605
103,97.69335142469471,98.95974672094076
104,98.32402234636871,99.34823091247672
105,98.77094972067039,99.3854748603352
106,98.27760891590678,99.49341438703141
107,99.00627615062761,99.581589958159
108,96.95688926458158,99.57734573119188
109,97.1409574468085,99.13563829787235
110,98.55324074074075,99.42129629629629
111,96.41666666666666,98.83333333333333
112,98.67052023121387,99.42196531791907
113,98.6101919258769,99.40436796823295
114,99.22155688622755,99.52095808383234
115,97.631426920855,99.42229924898902
116,98.59448204060385,99.06298802706924
117,98.5576923076923,98.98504273504274
118,97.78911564625851,99.26303854875283
119,98.99937460913071,99.24953095684803
120,98.66352201257862,98.97798742138365
121,98.51503078594712,99.45671858022456
122,98.5192497532083,99.30898321816387
123,98.09836065573771,99.01639344262296
124,98.73708381171068,99.36854190585534
125,98.03063457330416,99.08096280087527
126,98.04469273743017,99.16201117318437
127,99.03091832025842,99.67697277341946
128,98.15668202764977,99.40092165898618
129,98.12147777082029,99.18597370068879
130,99.0,99.66666666666667
131,97.5517890772128,99.30947897049592
132,98.3184965380811,99.20870425321465
133,98.41997961264016,99.28644240570847
134,98.84038199181447,99.31787175989086
135,98.19884726224784,99.27953890489914
136,98.1651376146789,99.61371318203767
137,97.80316344463972,99.38488576449912
138,98.64932466233117,99.59979989994997
139,98.7417943107221,99.39824945295405
140,98.46322722283205,99.06695938529089
141,98.96273530541683,99.61582789089512
142,98.48167539267016,99.42408376963351
143,97.98259493670885,99.36708860759494
