epoch,accuracy_test_before,accuracy_test_after
0,0.7052186177715092,31.875881523272216
1,4.909090909090909,32.84848484848485
2,8.072916666666668,40.55989583333333
3,10.411311053984576,37.210796915167094
4,6.5543071161048685,35.0187265917603
5,3.9693593314763227,35.515320334261844
6,9.027777777777777,42.48737373737374
7,19.796954314720814,39.59390862944163
8,9.224190592547343,40.50091631032377
9,21.54696132596685,41.43646408839779
10,11.951219512195122,38.048780487804876
11,13.717948717948719,37.05128205128205
12,14.67044649184975,40.11339475549256
13,19.23890063424947,39.74630021141649
14,20.138017565872023,45.29485570890841
15,20.316766794101586,42.87274713271436
16,23.342175066312997,40.45092838196286
17,21.40221402214022,42.5830258302583
18,24.549699799866577,49.29953302201467
19,14.323784143904064,43.83744170552964
20,23.117960877296976,41.197391819798455
21,21.751025991792066,40.424076607387136
22,27.188081936685286,47.113594040968344
23,17.674418604651162,45.51495016611295
24,32.182410423452765,48.40390879478827
25,26.25077208153181,44.84249536751081
26,20.725750174459176,45.21981856245639
27,23.610202746893393,43.03466317854807
28,27.91638570465273,45.58327714093055
29,23.66504854368932,44.05339805825243
30,27.381703470031542,48.138801261829656
31,25.204788909892876,44.36042848141147
32,25.422582826233942,40.43272481406356
33,24.64484249536751,45.954292773316865
34,25.506072874493928,44.871794871794876
35,26.443768996960486,42.5531914893617
36,20.32085561497326,45.92245989304813
37,28.425196850393704,44.330708661417326
38,28.37837837837838,47.2972972972973
39,28.661087866108787,48.60529986052999
40,32.94379521424597,48.46967167501391
41,27.253957329662764,43.358568479008945
42,24.413793103448274,46.06896551724138
43,28.100911002102315,46.74141555711282
44,30.269876002917577,48.14004376367615
45,30.48555623847572,49.600491702519975
46,25.297619047619047,47.20238095238095
47,30.695596681557113,47.79834077855775
48,28.75776397515528,48.13664596273292
49,29.32761087267525,46.56652360515021
50,29.207920792079207,45.8981612446959
51,33.29015544041451,48.056994818652846
52,28.134796238244515,45.53291536050157
53,27.784810126582276,49.11392405063291
54,36.710617626648165,50.312283136710626
55,28.190743338008417,47.054698457223
56,28.95500725689405,46.44412191582003
57,31.947331947331946,50.72765072765073
58,28.56088560885609,44.57564575645757
59,31.119791666666668,49.8046875
60,31.961792799412198,48.49375459221161
61,27.040110650069156,47.0954356846473
62,28.724747474747474,48.54797979797979
63,27.169559412550065,42.99065420560748
64,29.66601178781925,44.9901768172888
65,33.37856173677069,51.22116689280869
66,33.13763861709067,46.96673189823875
67,31.54875717017208,47.482472912683235
68,33.31173039533377,48.08813998703824
69,34.92957746478873,50.36619718309859
70,23.614775725593667,45.64643799472295
71,33.259052924791085,49.749303621169915
72,35.549525101763905,48.507462686567166
73,33.270440251572325,48.23899371069182
74,32.27752639517345,43.89140271493213
75,24.297752808988765,45.92696629213483
76,30.84507042253521,48.30985915492958
77,33.467202141900934,48.86211512717537
78,27.982326951399116,43.22533136966127
79,31.96223870532704,46.45987862440998
80,34.8463687150838,49.650837988826815
81,31.97353914002205,50.0
82,30.107526881720432,44.205495818399044
83,33.2421340629275,50.06839945280438
84,32.469215813350615,47.116007777057675
85,28.19614711033275,45.53415061295972
86,30.916473317865428,49.071925754060324
87,30.586766541822723,45.94257178526841
88,30.729502905100066,44.86765655261459
89,29.508196721311474,45.90163934426229
90,28.78138395590937,47.274954072259646
91,32.506702412868634,47.72117962466488
92,30.045523520485585,44.688922610015176
93,29.243353783231086,46.89843217450579
94,31.616595135908444,47.56795422031473
95,31.242158092848182,48.87076537013802
96,32.0580474934037,46.108179419525065
97,31.72043010752688,45.340501792114694
98,27.710843373493976,47.43183259353202
