epoch,accuracy_test_before,accuracy_test_after
0,16.29374641422834,77.22317842799771
1,70.95357590966123,85.57089084065245
2,69.79510905485789,84.07138136153338
3,81.9672131147541,85.90163934426229
4,78.47260653016048,86.3862755949087
5,72.0,82.53164556962025
6,81.62327718223582,86.67687595712098
7,85.97387847813742,87.16638273708121
8,84.78947368421052,89.63157894736841
9,82.91873963515755,85.79325594250967
10,89.87924094307073,91.14433582518689
11,87.7568493150685,91.43835616438356
12,84.24778761061947,87.49262536873155
13,85.61507936507937,87.89682539682539
14,88.32838773491592,89.56478733926805
15,87.92549775208734,90.43031470777136
16,88.93129770992367,91.0941475826972
17,89.26805143422354,90.90009891196836
18,90.39955604883463,92.45283018867924
19,87.72884710539337,90.84611578426521
20,87.0625,88.75
21,90.35040431266846,90.99730458221025
22,90.463645943098,89.56796628029505
23,88.37478311162522,90.51474840948525
24,91.01899827288429,91.65227403569372
25,89.98022412656559,91.1667765326302
26,92.5857843137255,92.8921568627451
27,88.49740932642487,88.70466321243524
28,89.25143953934742,90.30710172744722
29,88.7987012987013,91.07142857142857
30,89.41176470588236,90.52287581699346
31,88.99464604402142,92.50446162998215
32,86.52762119503946,89.1206313416009
33,91.9802590993214,91.67180752621839
34,91.2027833001988,92.9920477137177
35,89.92616033755274,91.24472573839662
36,89.60429242119383,91.41515761234072
37,88.99135446685878,90.6628242074928
38,90.21879021879022,89.7039897039897
39,90.33333333333333,91.19047619047619
40,92.42788461538461,93.0889423076923
41,90.46225863077824,92.2761849034523
42,91.52148664343787,92.85714285714286
43,90.57356608478803,92.66832917705734
44,92.09414604707302,91.85274592637296
45,90.6094527363184,91.29353233830845
46,93.07450157397692,93.54669464847849
47,90.58913542463657,91.58377964804897
48,93.4453781512605,92.94117647058823
49,87.12468193384224,89.82188295165395
50,89.91899189918992,91.44914491449146
51,88.91843971631207,91.00177304964538
52,88.27552515876893,90.13190034196384
53,92.72030651340997,93.00766283524904
54,90.7027027027027,92.91891891891892
55,94.0755873340143,95.658835546476
56,89.93377483443709,90.4635761589404
57,92.96375266524521,93.9232409381663
58,90.13716525146963,93.20705421293273
59,91.26040428061832,93.40071343638525
60,90.6043956043956,92.03296703296702
61,91.96378041878891,93.60498019241652
62,92.33847913093196,93.65351629502572
63,91.16465863453816,92.83801874163319
64,92.00268817204301,91.86827956989248
65,91.86949766960124,93.94096323148628
66,92.89311695579184,94.0123111359821
67,92.85281647486372,94.12477286493035
68,92.06948640483384,92.90030211480362
69,92.98892988929889,93.29643296432964
70,90.93717816683831,93.1513903192585
71,89.79706877113867,91.03720405862458
72,90.4613789528253,92.17210990150338
73,91.37055837563452,92.32233502538071
74,89.87783595113437,91.73938336242001
75,91.46341463414635,91.72015404364569
76,90.1706886403767,91.2889935256033
77,92.36732259988074,93.08288610614191
78,93.36455893832944,94.14519906323186
79,92.5054704595186,93.43544857768052
80,90.9683893627697,92.27295534370296
81,94.25763062597,95.29229177444387
82,87.80718336483932,90.92627599243856
83,91.44527098831031,92.77364505844847
84,91.0428662827895,91.23480486244402
85,90.1254773595199,92.03491543917076
86,92.82539682539682,94.0952380952381
87,90.65606361829026,93.90324718356527
88,92.55813953488372,95.08305647840531
89,93.62549800796812,94.68791500664011
90,91.94630872483222,93.75322663913268
91,90.52408681842245,92.42985706723134
92,92.40340537000655,92.79633267845449
93,92.17125382262998,93.94495412844037
94,92.14214214214215,93.3933933933934
95,90.96477794793262,92.75140377743747
96,93.54644149577804,94.69240048250904
97,91.18840579710145,92.98550724637681
98,93.03834808259587,94.74926253687316
99,88.58879135719108,91.55975692099932
100,91.73602853745541,91.67657550535078
101,91.63901791639017,94.35965494359655
102,93.14185228604924,94.43141852286048
