epoch,accuracy_test_before,accuracy_test_after
0,0.8849557522123894,66.1188369152971
1,15.35796766743649,64.14549653579677
2,6.146179401993355,72.59136212624585
3,5.02092050209205,63.54602510460251
4,38.59852884243128,74.56445993031359
5,8.812260536398467,75.86206896551724
6,15.12981199641898,59.17636526410027
7,8.108108108108109,67.01858108108108
8,6.046511627906977,60.18604651162791
9,13.588390501319262,61.21372031662269
10,13.072568193515183,71.23005661348431
11,4.185623293903549,73.5213830755232
12,14.772727272727273,77.65151515151516
13,10.864745011086473,73.17073170731707
14,5.923694779116466,60.893574297188756
15,19.47598253275109,59.301310043668124
16,27.22313147845063,78.61429350791053
17,9.502262443438914,73.7556561085973
18,14.635603345280765,46.893667861409796
19,21.53846153846154,59.289940828402365
20,20.460704607046072,70.25745257452574
21,8.103813559322035,65.78389830508475
22,6.7669172932330826,69.62406015037594
23,8.118081180811808,65.80565805658057
24,9.438079650845609,67.81232951445718
25,17.641129032258064,61.99596774193549
26,57.62135922330097,84.02912621359224
27,29.22038060159607,69.18354818907305
28,56.44808743169399,87.21311475409837
29,30.174081237911025,70.11605415860735
30,43.418467583497055,60.26522593320236
31,47.86286731967943,75.20035618878005
32,21.203155818540434,53.9447731755424
33,53.775411423039685,79.96127783155856
34,29.302832244008712,70.37037037037037
35,6.291079812206572,63.00469483568075
36,6.254767353165523,61.784897025171624
37,13.228699551569505,78.81165919282512
38,23.938053097345133,76.90265486725664
39,11.962025316455696,57.08860759493671
40,0.4262574595055414,61.38107416879796
41,28.56031128404669,52.06225680933853
42,4.758364312267658,63.49442379182156
43,26.284584980237153,55.28656126482213
44,10.023584905660378,76.17924528301887
45,20.34149962880475,64.3652561247216
46,16.00985221674877,59.11330049261084
47,30.511627906976745,68.46511627906978
48,61.60337552742617,70.18284106891703
49,47.09208400646204,73.66720516962843
50,30.73351903435469,70.84493964716806
51,81.26626192541197,81.26626192541197
52,72.10648148148148,80.0925925925926
53,20.54054054054054,60.75675675675676
54,24.113475177304963,58.86524822695035
55,9.523809523809524,63.75661375661375
56,50.744416873449126,88.58560794044665
57,38.78029710711493,54.573885848319
58,46.38052530429212,77.64253683536195
59,20.204153467089053,50.404787046814505
60,46.93053311793215,71.80936995153473
61,53.906935908691835,83.14310798946444
62,31.868131868131865,66.52014652014651
63,23.974255832662912,64.52131938857603
64,11.368421052631579,57.263157894736835
65,28.23076923076923,70.92307692307692
66,24.517906336088156,59.825528007346186
67,33.68,49.84
68,37.90069138906348,68.00754242614707
69,26.301179736294237,78.34836918806386
70,31.81377303588749,53.9282250242483
71,36.407766990291265,72.60748959778086
72,15.668202764976957,81.18279569892472
73,1.1790714812085483,66.98599852616066
74,17.1875,60.75367647058824
75,6.50142218610321,71.84071515644047
76,29.30591259640103,64.86718080548415
77,39.952343129467835,51.23113582208102
78,64.94907130017975,80.16776512881965
79,29.336870026525197,66.79045092838196
80,64.23913043478261,76.52173913043478
81,5.6720098643649814,64.61159062885326
82,21.43928035982009,54.49775112443778
83,42.56080114449213,69.67095851216023
84,11.838790931989925,63.476070528967256
85,39.517819706498955,54.088050314465406
86,19.260918253079506,58.79059350503919
87,66.12053832650673,74.89760093622002
88,18.38810641627543,53.36463223787168
89,35.97938144329897,68.35051546391753
90,52.802547770700635,59.617834394904456
91,13.241267262388302,62.55077173030057
92,33.44788087056128,72.62313860252004
93,63.114754098360656,68.2219419924338
94,15.409956076134701,61.71303074670571
95,41.01247248716067,71.16654438738078
96,37.99448022079117,61.82152713891445
97,38.39779005524862,76.79558011049724
98,41.55578300921187,58.341862845445235
99,34.71208434712084,63.503649635036496
100,37.5514403292181,51.74897119341564
101,52.77287177675733,75.09713882020488
102,45.28960223307746,70.13258897418004
103,34.37688139674895,67.60987357013846
104,43.06106264869152,64.55194290245836
105,38.289205702647656,65.9877800407332
106,28.770301624129928,49.419953596287705
107,8.018327605956472,53.264604810996566
108,21.831797235023043,57.776497695852534
109,23.745653253849973,66.02086438152011
110,16.484848484848484,57.99999999999999
111,1.3788098693759072,57.32946298984035
112,30.165586753059753,63.282937365010795
113,24.846625766871167,63.57361963190185
114,19.472738166566806,56.20131815458358
115,54.13260672116258,54.40508628519528
116,24.206642066420663,61.77121771217712
117,35.306334371754936,76.73935617860852
118,31.55241935483871,81.04838709677419
119,18.17562968005446,73.72362151123212
120,32.345828295042324,45.70737605804111
121,1.54015401540154,71.3971397139714
122,33.97435897435898,66.10576923076923
123,61.56178923426838,68.46095526914328
124,29.947368421052634,70.47368421052632
125,3.619909502262444,79.93966817496229
126,32.87671232876712,74.82876712328768
127,27.871148459383754,60.64425770308123
128,49.63942307692308,59.53525641025641
129,28.07486631016043,65.1336898395722
130,31.679659815733523,60.52445074415308
131,24.721603563474385,72.60579064587974
132,26.550169109357384,61.89402480270575
133,46.67817083692839,53.92579810181191
134,32.916666666666664,70.83333333333334
135,30.2112676056338,60.4225352112676
136,43.50171652770966,59.14664051005395
137,35.74603174603175,66.0952380952381
138,56.188925081433226,72.31270358306189
139,41.23376623376623,75.91991341991343
140,38.29563387690689,73.54024197790636
141,30.180460485376475,68.20161792159303
142,48.36985569214324,66.75574559059326
143,64.56692913385827,66.61417322834644
144,30.03384094754653,64.63620981387479
145,60.51687006460876,78.10480976310123
146,42.323314378554024,71.81153533712428
147,40.375586854460096,73.82629107981221
148,37.63111888111888,66.43356643356644
149,7.784431137724551,70.05988023952095
150,40.294237842255825,57.21291377196567
151,40.09508716323296,66.4553618594823
152,39.23395445134575,71.37681159420289
153,35.32248342374925,60.57866184448463
154,66.88311688311688,77.39079102715466
155,35.456336178594874,64.80630334865397
156,57.86838340486409,72.03147353361946
157,16.400580551523948,63.86066763425254
158,46.56543745480839,65.50976138828634
159,34.4869459623558,73.16332726168791
160,67.053998632946,80.86124401913875
161,21.61046111493462,85.61596696490021
162,43.60146252285192,63.71115173674588
163,29.291338582677167,69.5538057742782
164,10.401087695445275,49.150237933378655
165,38.40381991814461,68.34924965893589
166,47.18532574320051,58.06451612903226
167,35.064935064935064,64.35786435786436
168,52.945402298850574,65.58908045977012
169,41.06029106029106,53.53430353430353
170,7.289719626168225,77.66355140186916
171,38.092956396741734,61.76329659798754
172,54.221770091556465,64.29298067141403
173,29.404900816802797,59.04317386231038
174,58.5101367279585,73.64450730787364
175,55.18018018018018,68.46846846846847
176,52.27062094531975,85.44949026876738
177,32.42009132420091,61.3013698630137
178,49.70717423133236,66.61786237188872
179,25.823451910408433,53.952569169960476
180,22.64257481648786,71.42857142857143
181,47.23360655737705,61.52663934426229
182,38.589211618257266,59.004149377593365
183,46.90206528980679,67.5549633577615
184,47.01815038893691,60.847018150388934
185,37.57327080890973,65.76787807737398
186,28.799587841318907,59.608449252962394
187,22.355289421157686,65.73519627411844
188,63.17016317016317,73.65967365967366
189,66.55808903365906,79.96742671009773
190,7.119741100323624,59.60086299892126
191,44.810905892700085,67.10642040457344
192,41.28712871287129,64.50495049504951
193,37.47826086956522,56.173913043478265
194,30.84179970972424,65.67489114658926
