epoch,accuracy_test_before,accuracy_test_after
0,26.191989828353464,87.0311506675143
1,5.678670360110803,89.61218836565097
2,46.71631685849695,95.87000677048071
3,41.287613715885236,93.98180545836249
4,64.46319737458978,92.63947491795594
5,37.40685543964232,94.26229508196722
6,41.09861019192588,89.80807412309728
7,75.07673419275629,94.41375076734192
8,54.504300588501586,96.831145314622
9,84.63375796178345,94.66560509554141
10,62.96829971181557,94.81268011527378
11,62.890955198647504,95.35080304311073
12,66.64826062948647,96.90778575372723
13,87.11288711288712,80.71928071928072
14,72.69180754226268,90.70221066319895
15,54.591513616212794,92.46358454718177
16,78.45018450184502,93.35793357933579
17,59.150000000000006,95.89999999999999
18,90.48991354466858,96.65706051873198
19,52.47895229186156,95.22918615528532
20,87.22538649308382,96.01301871440195
21,72.39475500345065,94.27191166321602
22,80.02283105022832,95.54794520547945
23,66.85687113647171,95.10223490252021
24,86.34663341645886,96.44638403990025
25,63.65038560411311,96.50385604113112
26,74.78824115595415,94.96761335326357
27,85.17260894170911,95.58573853989813
28,80.59950041631974,95.33721898417986
29,80.88829071332437,94.81830417227457
30,82.45,94.05
31,82.81519861830743,97.40932642487047
32,84.60461861441567,95.3813855843247
33,77.38095238095238,94.96336996336996
34,82.58238063214526,97.04102219233356
35,86.19926199261992,94.53874538745387
36,84.47653429602889,96.95719443011862
37,82.21185876082612,97.66822118587608
38,86.07472100921882,95.24502668607472
39,83.86190285026093,95.66439181051787
40,78.41666666666667,96.58333333333333
41,74.70986460348162,93.7137330754352
42,76.16707616707616,95.45454545454545
43,87.45945945945945,96.64864864864865
44,88.90701468189233,94.50788471995651
45,91.20253164556962,96.39240506329114
46,84.64480874316939,96.17486338797814
47,89.14473684210526,95.92105263157895
48,89.76863753213368,96.70951156812339
49,83.78378378378379,97.2972972972973
50,88.70967741935483,97.15370018975332
51,87.6057529610829,95.34686971235195
52,85.64971751412429,95.9322033898305
53,88.94035900405328,94.78865083960626
54,88.24833702882484,97.33924611973393
55,90.70133963750985,95.82348305752562
56,89.90566037735849,96.88679245283018
57,82.57790368271955,97.21435316336166
58,81.75074183976261,95.62314540059347
59,86.04262432093607,95.52862515670707
60,90.07692307692308,96.92307692307692
61,93.55072463768116,94.20289855072464
62,88.59166011014949,96.85287175452399
63,86.08278344331134,95.80083983203359
64,85.87786259541986,95.22900763358778
65,88.0027266530334,96.93251533742331
66,84.74477958236659,97.38979118329466
67,89.76525821596243,96.71361502347418
68,83.38983050847457,96.1864406779661
69,92.13520749665328,97.69076305220884
70,91.67367535744323,98.23380992430614
71,93.27259985984583,98.24807288016818
72,95.14563106796116,98.62459546925567
73,91.21699196326063,95.98163030998852
74,87.91858174655286,96.65134602757715
75,76.43059490084985,96.03399433427762
76,90.11532125205932,97.52883031301482
77,91.37506160670281,96.94430754066042
78,82.7455919395466,93.51385390428212
79,88.17966903073287,94.94089834515367
80,88.59111791730476,96.47779479326188
81,83.38983050847457,92.96610169491527
82,91.02708803611738,95.82392776523702
83,91.01258238466147,96.345116836429
84,92.54571026722925,98.17158931082982
