epoch,accuracy_test_before,accuracy_test_after
0,26.191989828353464,86.3318499682136
1,22.229916897506925,88.36565096952909
2,76.98036560595803,94.7867298578199
3,60.81175647305809,93.56193142057383
4,74.07407407407408,92.26441631504923
5,73.77049180327869,93.74068554396423
6,67.17405691594969,90.40370615486432
7,89.31860036832413,94.7206875383671
8,80.6699864191942,96.87641466727027
9,93.23248407643312,95.30254777070064
10,77.37752161383285,93.58789625360231
11,88.08114961961115,94.92814877430263
12,90.83379348426284,96.35560463832137
13,93.8061938061938,94.5054945054945
14,87.06111833550065,91.09232769830949
15,71.5009499683344,92.02026599113363
16,90.84870848708488,92.84132841328413
17,93.8,95.95
18,94.69740634005763,95.90778097982708
19,89.14873713751169,94.2469597754911
20,94.54841334418226,95.85028478437754
21,85.43823326432022,95.51414768806073
22,94.06392694063926,95.8904109589041
23,90.63242986210176,94.15121255349501
24,95.82294264339151,96.38403990024938
25,85.80976863753213,96.60668380462725
26,93.5226706527155,93.77179870453412
27,94.17091114883985,95.07640067911714
28,93.88009991673604,94.7127393838468
29,93.60699865410498,94.21265141318977
30,93.4,93.95
31,93.86873920552678,96.97754749568222
32,86.70398880335898,94.96151154653603
33,92.3076923076923,94.13919413919413
34,96.70477471418964,96.70477471418964
35,93.94833948339483,94.02214022140221
36,94.79112944816916,96.38989169675091
37,97.33510992671552,97.06862091938707
38,94.5657447840854,94.27462396894711
39,94.8615014050582,95.1023685266961
40,93.08333333333333,96.75
41,90.95744680851064,91.58607350096712
42,94.04176904176904,95.33169533169533
43,95.35135135135135,96.48648648648648
44,91.35399673735726,92.7678085916259
45,96.64556962025317,96.45569620253166
46,95.40983606557377,94.91803278688525
47,94.4078947368421,95.85526315789473
48,96.60668380462725,96.45244215938304
49,95.9073359073359,96.21621621621622
50,96.63187855787476,96.5370018975332
51,93.06260575296108,94.37394247038917
52,94.51977401129945,95.42372881355932
53,95.30978575564562,95.02026635784597
54,96.54101995565411,96.76274944567628
55,95.0354609929078,94.48384554767534
56,96.88679245283018,96.32075471698113
57,96.69499527856469,97.11992445703494
58,94.80712166172107,94.73293768545994
59,95.82114500626828,95.11073965733388
60,96.61538461538461,97.07692307692307
61,96.44927536231884,96.44927536231884
62,96.7741935483871,96.6168371361133
63,94.72105578884224,94.001199760048
64,94.78371501272265,94.72010178117048
65,96.31901840490798,96.25085207907293
66,97.38979118329466,96.75174013921114
67,96.57276995305165,96.61971830985917
68,96.01694915254238,96.27118644067797
69,97.45649263721553,97.32262382864792
