epoch,accuracy_test_before,accuracy_test_after
0,18.086124401913874,86.31578947368422
1,33.565310492505354,84.31477516059958
2,40.788762830902215,86.76391139924365
3,36.55685441020191,89.05419766206164
4,53.91211146838156,88.21007502679528
5,69.16167664670658,91.91616766467065
6,56.14634146341464,91.8048780487805
7,50.102753801890664,91.32757912042746
8,68.47469967236985,93.44739716053877
9,71.57660991857882,86.52849740932642
10,77.65827426057199,92.0312881935957
11,85.47129695251596,91.3536498936924
12,78.52011494252874,93.53448275862068
13,85.75553416746871,95.3320500481232
14,68.18930041152264,93.66255144032922
15,82.91256157635468,93.6268472906404
16,83.55236957387496,94.50418160095579
17,79.52006619776583,93.2974762101779
18,83.87807565185457,93.7568857877341
19,77.26143141153081,94.23459244532803
20,81.94765204003079,93.30254041570439
21,78.74779541446209,92.72486772486772
22,82.87572254335261,92.99132947976878
23,85.60736902705814,94.58837075417387
24,83.73842592592592,94.76273148148148
25,83.9939024390244,95.08384146341463
26,82.58678611422172,95.35274356103024
27,81.6213921901528,93.76061120543294
28,85.09277031349967,93.85796545105566
29,84.62218294299603,94.65311533362792
30,84.54284542845429,94.7929479294793
31,77.34939759036145,93.93574297188755
32,86.28681796233704,92.66055045871559
33,84.33286843328685,94.46768944676894
34,87.50879662209712,94.89795918367348
35,85.52925413130862,94.64046449307727
36,81.04976141785957,94.78527607361963
37,90.64039408866995,95.28501055594651
38,85.35004321521176,94.9438202247191
39,86.62974683544303,95.37183544303798
40,80.68649885583524,94.59954233409611
41,81.19777158774373,93.96471680594243
42,87.83431180691454,94.32485322896281
43,89.11748781808338,95.66865186789389
44,85.9567387687188,94.90848585690516
45,86.73883626522327,93.9106901217862
46,85.623869801085,94.75587703435805
47,82.40925408855205,96.29038691663342
48,88.28985507246377,96.11594202898551
49,82.08128078817734,93.34975369458128
50,89.4453004622496,96.87981510015409
51,86.49706457925636,95.75994781474233
52,87.87003610108303,95.16245487364621
53,86.67396860167943,94.48703906535232
54,83.73362445414847,94.48689956331879
55,87.82013103037522,94.60988683740321
56,87.66267568974493,95.83550234252994
57,86.7499132847728,94.06867845993756
58,88.76432486297958,94.59392127553564
59,90.09235936188077,96.59949622166248
60,86.05851979345955,95.69707401032701
61,82.744702320888,95.20686175580222
62,86.64192949907236,95.79468150896723
63,88.49056603773585,94.33962264150944
64,88.81278538812786,94.88584474885845
65,86.19322278298486,94.55659697188176
66,89.72663139329806,96.03174603174604
67,89.89574979951884,94.6271050521251
68,83.46810422282121,94.38454627133872
69,86.80851063829788,95.65957446808511
70,87.55568755568756,96.91119691119691
71,83.97790055248619,95.39594843462247
72,89.51577076854731,95.29098178587294
73,86.48763853367434,94.7144075021313
74,88.40707964601769,95.6637168141593
75,85.87311968606932,94.44081098757357
76,90.42916824914546,97.41739460691227
77,87.93045804078903,97.59277833500502
78,86.68098818474759,94.3609022556391
79,89.35917721518987,94.54113924050634
80,88.11136192626034,94.20617005267118
81,89.04251641894227,95.33356377462842
82,87.31424429140992,95.5781080101486
83,85.76796618130578,95.44387036167214
84,86.12473721093203,93.48283111422565
85,85.71958456973294,92.54451038575667
86,89.05235828645608,94.50454348766768
87,90.65898912348048,94.84964811260397
88,90.709139173303,96.62495259764884
89,91.77570093457945,95.88785046728971
90,90.01349527665316,97.33468286099865
91,89.10422049956934,95.77950043066322
92,87.5776397515528,93.7888198757764
93,91.46473779385171,96.09403254972875
94,90.03673094582186,95.40863177226814
95,90.80130825838103,95.99345870809485
96,90.96415951539626,97.07218576476528
97,90.36911327959271,94.99363597793806
98,91.58291457286433,95.32663316582915
99,88.21981876644256,96.0830166617948
100,91.79838950193856,95.76498657918282
101,87.85648574057038,96.22815087396505
