epoch,accuracy_test_before,accuracy_test_after
0,0.7052186177715092,33.568406205923836
1,7.090909090909091,34.060606060606055
2,17.057291666666664,37.890625
3,16.066838046272494,37.53213367609254
4,18.85143570536829,34.26966292134831
5,8.286908077994429,34.12256267409471
6,15.656565656565657,39.39393939393939
7,33.64757070340827,37.92603335750544
8,20.586438607208308,38.85155772755039
9,35.85635359116022,42.430939226519335
10,25.54878048780488,37.926829268292686
11,29.230769230769234,38.3974358974359
12,31.75053153791637,40.11339475549256
13,33.47427766032417,40.5214940098661
14,34.75533249686324,44.416562107904646
15,33.861277990169306,43.36428181321682
16,38.262599469496024,39.854111405835546
17,36.974169741697416,42.28782287822878
18,41.62775183455637,48.76584389593062
19,35.909393737508324,43.97068620919387
20,35.684647302904565,40.48606994665086
21,38.64569083447332,39.398084815321475
22,43.32712600869025,46.05834885164494
23,37.142857142857146,45.04983388704319
24,44.36482084690554,46.123778501628664
25,40.64237183446572,42.742433600988264
26,38.72993719469644,45.21981856245639
27,41.465009810333555,44.47351209941138
28,42.75118004045853,43.15576534052596
29,40.95873786407767,43.44660194174757
30,44.73186119873817,46.43533123028391
31,40.5166981726528,43.54127284183995
32,38.40432724814063,38.94523326572008
33,40.395305744286595,43.85423100679432
34,43.92712550607287,44.46693657219973
35,41.03343465045592,41.215805471124625
36,40.57486631016043,44.18449197860962
37,41.10236220472441,41.259842519685044
38,45.62419562419562,44.14414414414414
39,44.42119944211995,45.60669456066946
40,43.18308291597106,47.46800222593211
41,40.81211286992429,41.569167240192705
42,40.758620689655174,43.37931034482759
43,41.065171688857745,44.358794674141556
44,46.608315098468275,47.26477024070022
45,44.437615242778115,48.00245851259988
46,42.5,45.357142857142854
47,43.20357370772176,45.30950861518826
48,44.34782608695652,45.52795031055901
49,43.776824034334766,44.9928469241774
50,42.503536067892504,42.14992927864215
51,45.14248704663213,44.81865284974093
52,42.554858934169275,43.96551724137931
53,45.56962025316456,46.962025316455694
54,48.369188063844554,50.1734906315059
55,43.47826086956522,43.47826086956522
56,43.75907111756168,43.83164005805516
57,46.638946638946635,48.094248094248094
58,43.09963099630996,43.91143911439114
59,45.3125,46.94010416666667
60,44.74650991917707,46.50991917707568
61,41.14799446749654,44.88243430152144
62,43.93939393939394,45.83333333333333
63,40.453938584779706,42.25634178905207
64,42.23968565815324,41.388343156516044
65,48.37177747625509,48.37177747625509
66,43.966079582517935,44.35746901500326
67,45.06054811982154,45.506692160611856
68,44.329228775113414,45.56059624108879
69,46.42253521126761,46.985915492957744
70,40.105540897097626,42.74406332453825
71,47.13091922005571,48.6908077994429
72,46.336499321573946,45.59023066485753
73,47.79874213836478,46.100628930817614
74,41.704374057315235,41.77978883861237
75,40.80056179775281,43.53932584269663
76,47.04225352112676,46.76056338028169
77,47.32262382864793,46.11780455153949
78,39.617083946980856,40.57437407952872
79,44.23465947403911,43.89750505731625
80,45.94972067039106,47.486033519553075
81,43.550165380374864,47.68467475192944
82,41.75627240143369,40.800477897252094
83,44.45964432284541,46.0328317373461
84,43.292287751134154,45.56059624108879
85,41.7980151780502,43.78283712784589
86,47.44779582366589,47.853828306264504
87,42.13483146067416,44.506866416978774
88,40.92963202065849,40.92963202065849
89,42.480399144689954,42.97933000712759
90,42.98836497244336,43.90691977954685
91,43.90080428954424,44.16890080428955
92,42.33687405159332,43.09559939301973
93,40.899795501022496,42.87661895023858
94,42.846924177396275,44.56366237482117
95,44.291091593475535,44.91844416562108
96,41.62269129287599,43.3377308707124
97,41.03942652329749,39.33691756272402
98,43.5003170577045,45.84654407102093
99,43.30446369087275,43.5709526982012
100,48.104412678682415,47.91796146674953
101,43.509458577951726,44.422700587084144
102,46.692861820563195,46.95481335952849
103,43.24324324324324,43.768768768768766
104,47.429906542056074,47.83878504672897
105,43.657437218287185,42.56278171281391
106,43.333333333333336,44.052287581699346
107,46.02977667493796,46.21588089330025
108,45.91765526866713,45.56873691556176
109,41.649484536082475,43.16151202749141
110,45.700744752877455,47.73188896411645
111,44.44444444444444,45.780206435944145
112,44.167337087691074,44.32823813354787
113,44.40894568690096,44.40894568690096
114,48.25124910778016,49.964311206281224
115,47.89510006901311,48.516218081435476
116,47.10542352224253,46.008531383302866
117,42.92821606254442,42.146410803127225
118,45.53191489361702,43.61702127659575
119,43.511943189154294,42.930923176242736
120,43.74629519857736,44.63544754001186
121,45.96533173939032,43.873281530185295
122,40.87491455912509,39.576213260423785
123,43.37899543378995,42.98760600130463
124,48.113207547169814,48.113207547169814
125,43.45509893455099,44.82496194824962
126,47.12005551700208,49.06315058986815
127,48.83103081827843,49.36238044633369
128,47.11538461538461,46.15384615384615
129,45.0721908349027,45.134965473948526
130,44.052863436123346,46.1296412838263
131,44.896788990825684,46.559633027522935
132,47.61321909424724,47.674418604651166
133,44.696969696969695,45.73002754820937
134,43.38896020539153,42.81129653401797
135,40.09809932556714,40.772532188841204
136,42.69736842105264,43.42105263157895
137,44.309462915601024,44.8849104859335
138,50.036576444769565,49.3050475493782
139,47.84688995215311,47.71018455228982
140,42.408759124087595,42.33576642335766
141,46.21044885945548,44.51802796173657
142,44.52753229095853,45.41128484024473
143,44.631117604090576,45.58071585098612
144,46.079066753078415,46.33830200907323
145,43.19840743198407,44.19376244193762
146,46.037507562008464,46.82395644283122
147,44.24890006285355,43.746071653048396
148,45.61626429479034,46.8869123252859
149,46.67908131595283,47.92054624456859
150,43.351063829787236,43.21808510638298
151,42.63824117255163,44.17055296469021
152,45.560109289617486,44.87704918032787
153,42.976688583383144,42.857142857142854
154,42.130365659777425,42.92527821939587
155,46.715817694369974,46.24664879356568
156,42.28607120549657,43.09806371018114
157,44.238156209987196,44.238156209987196
158,47.41754822650902,47.91537025513379
159,45.27428949107733,46.26569729015201
160,45.09090909090909,45.96363636363636
161,42.48788368336026,43.29563812600969
162,44.495114006514655,46.123778501628664
163,44.28763440860215,43.884408602150536
164,45.16574585635359,44.82044198895028
165,41.12748238308777,42.40871236386931
166,44.50301204819277,45.933734939759034
167,43.75830013280213,44.02390438247012
168,41.2536443148688,41.83673469387755
169,47.294832826747715,47.35562310030395
170,44.32846207376478,44.39805149617258
171,44.33768016472203,44.749485243651336
172,44.85154769425142,45.16740366392925
173,45.04504504504504,45.32224532224532
174,45.14851485148515,46.99669966996699
175,41.48936170212766,40.349544072948326
176,43.35756774619961,43.35756774619961
177,45.56776556776557,45.714285714285715
178,42.0926517571885,43.530351437699686
179,48.77149877149877,48.894348894348894
180,43.577004968062454,44.854506742370475
181,41.202672605790646,41.94506310319228
182,43.067846607669615,44.469026548672566
183,43.194530764449965,43.13238036047235
184,46.408137317228224,47.93388429752066
185,46.139119336311424,46.58583280153159
186,46.86390532544379,46.15384615384615
187,45.27272727272727,44.6060606060606
188,44.59753444525018,45.3952139231327
189,44.04524284763806,44.91017964071856
190,48.378728923476004,49.87029831387808
191,43.034055727554176,44.6594427244582
192,44.40559440559441,45.59440559440559
193,43.16502463054187,44.58128078817734
194,40.64171122994652,41.97860962566845
195,44.13883431565161,45.90700720366732
196,42.259721203228175,43.286867204695525
197,45.043246839654024,46.373918829008645
198,42.701393095093884,44.03391883706844
199,47.14881780250348,48.60917941585535
200,46.32352941176471,46.76470588235294
201,42.94032023289665,43.595342066957784
202,44.57985888389994,45.22129570237332
203,43.23279195668987,42.3047177107502
204,45.54865424430642,46.85990338164252
205,49.066467513069455,50.18670649738611
206,45.63253012048193,46.536144578313255
207,45.40540540540541,46.71814671814672
208,44.48529411764706,46.76470588235294
209,41.07946026986507,42.27886056971514
210,45.716034271725825,45.65483476132191
211,44.686840253342716,44.6164672765658
212,46.62849872773537,47.45547073791349
213,44.58551157580284,45.332337565347274
214,44.07971864009379,44.49003516998828
215,46.426426426426424,47.267267267267265
216,41.92785334121821,42.992312241277354
217,43.50194552529183,43.57976653696498
218,48.285714285714285,48.57142857142857
219,42.24945926459986,42.03316510454218
220,43.463611859838274,44.00269541778975
221,45.416953824948315,46.58855961405927
222,43.47826086956522,42.74247491638796
223,46.7843631778058,47.91929382093317
224,44.473858371939116,44.473858371939116
225,44.0225035161744,45.49929676511955
226,46.83175528040787,47.48725418790969
227,46.134453781512605,45.714285714285715
228,44.5157152020526,45.60615779345735
229,42.41573033707865,43.46910112359551
230,46.23878536922015,46.99792960662526
231,45.958702064896755,47.256637168141594
232,47.12482468443198,47.96633941093969
233,44.56304202801868,45.36357571714476
234,44.79237576582709,45.40503744043567
235,45.2697967764541,44.70918009810792
236,43.19136172765447,43.13137372525495
237,44.61077844311377,44.790419161676645
238,45.314900153609834,47.465437788018434
239,46.74046740467405,48.21648216482165
240,43.12090530077427,44.31209053007743
241,44.244322631166796,45.49725920125294
242,49.004975124378106,49.75124378109453
243,45.377197958026095,46.17129892229155
244,42.73624823695346,43.723554301833566
245,39.75628332063976,38.99466869763899
246,45.824983299933194,46.49298597194389
247,44.89644970414201,44.89644970414201
248,44.10838059231254,44.423440453686204
249,42.25,42.0625
250,44.88759970993473,45.68527918781726
251,41.5929203539823,41.8342719227675
252,47.93632075471698,49.35141509433962
253,44.087705559906034,44.87079091620987
254,47.11673699015471,46.62447257383967
255,42.581602373887236,44.287833827893174
256,45.071295722256664,46.621202727836334
257,43.83242823894492,44.065166795965865
258,45.43539325842696,46.98033707865169
259,41.62508909479686,40.91233071988596
260,46.139592340951204,46.94255713403335
261,40.33816425120773,42.270531400966185
262,42.73255813953488,43.75
263,39.78709248170326,41.250831669993346
264,45.3072625698324,45.865921787709496
265,41.95945945945946,43.17567567567567
266,44.62633451957295,45.83629893238434
267,44.335297969875576,45.97249508840864
268,45.13274336283185,45.37409493161705
269,40.30443414956982,39.510258107213765
270,43.32477535301669,44.67265725288832
271,45.47546012269939,45.70552147239264
272,44.12550066755674,46.92923898531375
273,42.6367461430575,42.00561009817672
274,42.81767955801105,43.991712707182316
275,41.98860037998733,43.761874604179866
276,45.95410628019324,45.531400966183575
277,45.19083969465649,45.343511450381676
278,41.68514412416852,41.980783444198075
279,44.61538461538462,44.90842490842491
280,42.45923913043478,43.20652173913043
281,44.952893674293406,45.28936742934051
282,43.54753053637812,44.55655868295273
283,44.78442280945758,44.85396383866481
284,41.78794178794179,43.728343728343724
285,43.03571428571429,43.75
286,46.7685892981237,46.699096594857544
287,45.46732255797611,46.09978917779339
288,44.13950829045169,45.22584333905088
289,41.044282881692,40.38334434897555
290,43.027591349739005,44.1461595824012
291,44.70219435736677,45.32915360501568
292,44.31464174454829,45.01557632398754
293,43.628509719222464,45.08639308855292
294,44.99659632402995,44.86044928522805
295,44.09495548961424,44.33234421364985
296,42.877291960507755,42.524682651622
297,45.172180958811616,45.77987846049966
