epoch,accuracy_test_before,accuracy_test_after
0,5.227655986509275,70.48903878583474
1,39.224137931034484,72.41379310344827
2,17.790262172284642,71.34831460674157
3,9.276018099547512,57.01357466063348
4,11.296296296296296,58.7037037037037
5,11.370262390670554,74.9271137026239
6,6.994328922495274,65.59546313799622
7,29.518072289156628,75.42168674698794
8,34.7068145800317,61.014263074484944
9,2.302631578947368,71.71052631578947
10,6.25,77.96052631578947
11,12.280701754385964,69.51754385964912
12,46.127167630057805,75.3757225433526
13,53.89048991354467,61.815561959654175
14,40.74074074074074,74.69135802469135
15,48.16,57.440000000000005
16,38.87147335423197,61.442006269592476
17,48.11188811188811,62.51748251748251
18,38.69653767820774,70.26476578411406
19,50.32509752925878,61.378413524057216
20,44.48818897637795,58.661417322834644
21,56.01750547045952,73.96061269146608
22,78.32585949177877,77.57847533632287
23,55.60975609756098,77.39837398373983
24,39.33566433566433,57.16783216783217
25,52.33785822021117,61.085972850678736
26,71.5702479338843,77.52066115702479
27,41.825095057034225,58.55513307984791
28,66.59877800407332,78.41140529531569
29,59.88023952095808,61.52694610778443
30,57.030015797788316,60.66350710900474
31,66.85796269727403,63.84505021520803
32,55.12820512820513,69.65811965811966
33,52.752293577981646,63.30275229357798
34,44.668008048289735,59.95975855130785
35,49.141630901287556,51.072961373390555
36,52.80373831775701,56.69781931464174
37,65.4524089306698,66.98002350176263
38,57.77777777777777,58.14814814814815
39,46.286701208981,70.98445595854922
40,53.77245508982036,64.31137724550898
41,60.45454545454545,64.0909090909091
42,44.07894736842105,73.35526315789474
43,68.13417190775681,70.44025157232704
44,39.44530046224962,57.31895223420646
45,66.18181818181819,73.0909090909091
46,57.61973875181422,67.19883889695211
47,43.35793357933579,52.5830258302583
48,57.298136645962735,68.16770186335404
49,68.21829855537722,66.77367576243981
50,67.12018140589569,67.80045351473923
51,33.64705882352941,51.294117647058826
52,65.11627906976744,68.07610993657505
53,54.61165048543689,66.2621359223301
54,55.223880597014926,57.53052917232022
55,59.19003115264797,58.25545171339564
56,65.9606656580938,67.62481089258698
57,40.140845070422536,55.39906103286385
58,51.49863760217984,71.66212534059946
59,50.23923444976076,55.26315789473685
60,56.25,70.76612903225806
61,69.48275862068965,71.03448275862068
62,68.3641975308642,78.85802469135803
63,57.56013745704467,64.7766323024055
64,62.589928057553955,69.51438848920863
65,65.54878048780488,66.46341463414635
66,83.9171974522293,83.9171974522293
67,53.57766143106457,61.95462478184991
68,66.36904761904762,73.51190476190477
69,58.66900175131349,68.65148861646234
70,45.062429057888764,53.91600454029511
71,57.384987893462466,70.46004842615012
72,67.64132553606238,67.64132553606238
73,53.482587064676615,59.950248756218905
74,46.42857142857143,51.70068027210885
75,75.85798816568048,75.85798816568048
76,52.59259259259259,60.88888888888889
77,55.36028119507909,66.78383128295255
78,62.913907284768214,67.68211920529801
79,69.6969696969697,69.31818181818183
80,49.107142857142854,56.69642857142857
81,61.04651162790697,68.4108527131783
82,57.52577319587628,60.0
83,44.43053817271589,63.829787234042556
84,79.06976744186046,82.7906976744186
85,63.42229199372057,69.70172684458399
86,68.91334250343878,71.80192572214581
87,64.09807355516638,75.13134851138354
88,56.767411300919846,61.10381077529566
89,60.58479532163743,67.48538011695906
90,45.779685264663804,59.084406294706724
91,63.034188034188034,76.28205128205127
92,58.778625954198475,66.03053435114504
93,64.28571428571429,70.53571428571429
94,59.40409683426443,60.52141527001862
95,53.996737357259384,62.80587275693311
96,49.90791896869245,56.16942909760589
97,74.48979591836735,75.10204081632654
98,56.89149560117303,63.63636363636363
99,64.6964856230032,63.578274760383394
100,79.06976744186046,79.06976744186046
101,62.943262411347526,66.31205673758865
102,51.93452380952381,55.50595238095239
103,64.63414634146342,67.94425087108013
104,63.08539944903582,70.24793388429752
105,60.8,65.86666666666666
106,59.65463108320252,63.57927786499214
107,68.25775656324582,76.6109785202864
108,39.112050739957716,52.85412262156448
109,67.99363057324841,71.97452229299363
110,68.03840877914952,72.56515775034293
111,55.885714285714286,65.14285714285715
112,62.05035971223022,67.44604316546763
113,44.97153700189753,53.13092979127134
114,71.0594315245478,71.0594315245478
115,62.612612612612615,67.11711711711712
116,37.07414829659319,51.503006012024045
