epoch,accuracy_test_before,accuracy_test_after
0,10.480167014613778,58.28810020876827
1,23.967339097022094,54.947166186359276
2,17.657241777264858,45.18176572417772
3,24.13620430645969,51.527290936404604
4,28.281363306744016,64.75707034082669
5,12.82141599154632,65.86826347305389
6,15.441176470588236,56.939338235294116
7,55.12489233419466,70.93023255813954
8,25.228595178719864,65.54447215295096
9,60.78817733990147,72.38095238095238
10,33.071955719557195,64.57564575645756
11,34.92753623188406,64.58937198067632
12,54.166666666666664,69.80088495575221
13,44.64751958224543,63.133159268929504
14,50.860420650095605,67.72466539196941
15,54.424357754519505,70.55185537583255
16,66.8693009118541,75.22796352583586
17,52.93811752470099,64.89859594383776
18,60.8,74.50909090909092
19,48.65759470393527,74.2184626700993
20,64.49954641669187,76.89749017236166
21,52.696917808219176,71.19006849315068
22,69.67326277036355,75.05752416014727
23,60.88858970043757,74.75597441938741
24,62.96665007466401,74.06669985067198
25,67.01109835438194,76.00459242250287
26,68.09116809116809,79.02421652421653
27,70.30752916224814,77.05903145987982
28,77.65451664025356,78.56576862123613
29,72.54295532646047,79.106529209622
30,70.54133445237096,76.33235417540915
31,68.49484536082474,74.14432989690721
32,75.61566410981025,75.05046427129592
33,73.3890214797136,79.07716785998409
34,67.10407239819004,71.67420814479638
35,76.5874561745228,80.32723022984028
36,72.52358490566037,77.7122641509434
37,73.74323279195669,75.56071152358855
38,78.64700224430908,80.47451106123758
39,75.56037599421548,78.99493853940709
40,67.74444877288663,77.05492793143748
41,77.68261964735517,77.93450881612091
42,75.14026758739749,77.90246007768667
43,76.5,78.0
44,75.4588134869825,75.80025608194623
45,78.3076923076923,80.3076923076923
46,79.96702390766694,80.7914262159934
47,73.9094985731757,76.0701182225846
48,78.32222657781263,78.79263034104272
49,75.41118421052632,76.06907894736842
50,77.92586422324031,78.71720116618076
51,78.57393747804706,79.73305233579207
52,80.89378238341969,81.0880829015544
53,80.06669136717302,81.84512782512041
54,79.17620137299771,79.5575896262395
55,78.5212722015696,77.94299876084263
56,79.91283676703645,81.06180665610142
57,76.82268226822683,78.93789378937895
58,75.60568086883876,76.48287385129491
59,78.64693446088795,78.5200845665962
60,75.90685176892073,76.0859829825347
61,77.6981450252951,79.25801011804384
62,79.61783439490446,80.11828935395813
63,75.36782154722354,75.36782154722354
64,79.5,79.39285714285714
65,79.02896776825786,78.8249694002448
66,80.36265432098766,80.16975308641975
