epoch,accuracy_test_before,accuracy_test_after
0,0.7052186177715092,33.35684062059238
1,3.5151515151515147,35.515151515151516
2,11.263020833333332,36.06770833333333
3,13.946015424164523,35.2185089974293
4,13.795255930087391,36.64169787765294
5,3.8997214484679668,34.26183844011142
6,12.68939393939394,40.15151515151515
7,20.449601160261057,37.49093546047861
8,12.278558338423947,38.36285888821014
9,24.64088397790055,38.232044198895025
10,14.878048780487804,33.65853658536586
11,22.17948717948718,35.0
12,22.678951098511693,37.632884479092844
13,27.061310782241016,37.06835799859056
14,32.12045169385194,42.34629861982434
15,25.39595849262698,39.97815401419989
16,33.222811671087534,37.732095490716176
17,27.30627306273063,42.80442804428044
18,34.422948632421615,43.695797198132084
19,22.85143237841439,40.37308461025983
20,33.906342620035566,36.51452282157676
21,26.333789329685363,38.44049247606019
22,39.16821849782743,41.96151458721291
23,26.378737541528242,42.857142857142854
24,45.14657980456026,42.08469055374593
25,32.67449042618901,42.24830142063002
26,31.053733426378226,45.01046755059316
27,38.58731196860693,41.726618705035975
28,40.93054619015509,41.33513149022252
29,40.109223300970875,43.203883495145625
30,44.73186119873817,43.2807570977918
31,36.29489603024575,41.0838059231254
32,38.269100743745774,36.64638269100744
33,40.45707226683138,41.63063619518221
34,37.85425101214575,42.6450742240216
35,38.17629179331307,40.243161094224924
36,30.681818181818183,42.37967914438502
37,35.826771653543304,38.74015748031496
38,43.11454311454311,43.95109395109395
39,42.398884239888424,44.00278940027894
40,45.07512520868113,47.022815804117975
41,37.43977976600137,41.569167240192705
42,42.137931034482754,41.93103448275862
43,44.28871758934828,44.42887175893483
44,46.17067833698031,45.22246535375638
45,47.26490473263675,47.94099569760295
46,41.785714285714285,44.702380952380956
47,46.202935545628584,43.1397574984046
48,44.03726708074534,46.52173913043478
49,44.63519313304721,45.27896995708154
50,41.72560113154172,43.988684582743986
51,45.79015544041451,45.14248704663213
52,41.84952978056427,42.554858934169275
53,43.037974683544306,46.265822784810126
54,48.091603053435115,48.57737682165163
55,42.98737727910238,42.98737727910238
56,41.07402031930334,43.54136429608128
57,47.886347886347885,48.302148302148304
58,41.03321033210332,45.018450184501845
59,46.61458333333333,47.00520833333333
60,43.86480529022778,45.92211609110948
61,45.08990318118949,45.98893499308437
62,46.40151515151515,46.40151515151515
63,43.257676902536716,41.52202937249666
64,41.45383104125737,41.2573673870334
65,46.675712347354136,49.32157394843962
66,45.531637312459225,43.83561643835616
67,44.67813894200127,45.25175270873167
68,46.403110823071934,45.10693454309786
69,48.56338028169014,46.53521126760564
70,37.598944591029024,43.79947229551451
71,49.30362116991643,48.41225626740947
72,47.15061058344641,46.54002713704206
73,47.54716981132076,46.729559748427675
74,42.30769230769231,40.874811463046754
75,40.51966292134831,42.837078651685395
76,44.71830985915493,46.056338028169016
77,47.389558232931726,46.58634538152611
78,42.19440353460972,39.617083946980856
79,44.90896830748483,44.504383007417395
80,48.463687150837984,46.36871508379888
81,46.96802646085998,47.13340683572216
82,41.99522102747909,42.592592592592595
83,45.82763337893297,46.16963064295486
84,44.0699935191186,44.0699935191186
85,41.447752481027436,43.19906596614127
86,47.04176334106728,46.51972157772622
87,42.63420724094881,43.008739076154804
88,41.70432537120723,42.027114267269205
89,40.76977904490378,43.05060584461867
90,44.70300061236987,45.43784445805266
91,44.77211796246649,45.84450402144772
92,42.03338391502276,42.4886191198786
93,42.535787321063395,42.740286298568506
94,44.06294706723891,45.13590844062947
95,46.361355081555836,44.730238393977416
96,44.06332453825858,44.327176781002635
97,43.27956989247312,41.12903225806452
98,45.0856055802156,46.480659480025366
99,44.03730846102598,44.97001998667555
100,49.47172156619018,47.3586078309509
101,44.81409001956947,44.94455316373124
102,48.395546823837584,46.29993451211526
103,42.41741741741742,42.41741741741742
104,46.612149532710276,45.969626168224295
105,43.7862202189311,43.07791371538957
