epoch,accuracy_test_before,accuracy_test_after
0,0.9313520301381332,83.88970280452071
1,68.71089508247583,86.05925849320026
2,77.85943757426395,87.50605113761387
3,80.28277387707993,87.48196595171684
4,83.01973852858241,87.10587028966931
5,80.33061203792911,87.70853404999747
6,80.75849614184864,87.1832758715044
7,82.49085026255769,87.7791332944359
8,81.38094468680993,87.5693434588248
9,83.2409972299169,88.48568790397046
10,82.49849455301911,87.56227076148245
11,84.12624086907661,89.72185802584754
12,84.62832461923165,88.62014094112298
13,86.0200138709997,90.38937877737045
14,82.11142276815939,88.84805106876874
15,83.9684422214201,87.98019904089104
16,87.07750582750583,90.10780885780886
17,85.37492692777808,89.38194186108306
18,85.16624040920716,89.56601662404093
19,84.0621315425232,89.92669298200646
20,86.1105965172286,89.99166357910337
21,85.20549298557597,90.1649871566884
22,84.79798773777708,91.44395535293192
23,84.07298069012245,88.92706770556067
24,82.81518010291595,87.7680102915952
25,84.79152026235653,89.37104708362614
26,83.5326856417517,90.41644290387151
27,79.8129701158772,88.93067696686319
28,84.9243833786556,90.18653690186537
29,84.81493643570859,88.48337008021767
30,82.87343993759751,90.05947737909517
31,86.89074897549918,91.20237161042812
32,80.08008008008008,89.25925925925927
33,84.61992821118633,91.40806033895224
34,83.79867935319503,89.09166536681745
35,81.9020618556701,89.8659793814433
36,86.24930970430242,89.9944776344194
37,86.17520077990808,90.53432988254956
38,85.68418027683317,89.9755735427942
39,82.96259949841894,87.8911787155163
40,80.33702997747358,90.62120949575464
41,84.9416807895524,89.58229488585386
42,83.61659079413253,88.35103692463329
43,84.35679298788348,90.92549626192317
44,81.36435509374294,88.11271741585725
45,84.58674959947224,89.23287154839318
46,85.81840899625156,89.68138275718451
47,83.82352941176471,90.05070993914808
48,82.86353922865575,89.51867304365524
49,86.48661255714153,91.14656217930776
50,85.42458130451067,90.22954679223072
51,86.03066439522998,90.15818934047213
52,84.59095720550431,89.47527597157115
53,84.5649705851997,89.9731654453504
54,88.24225778956341,92.34776020456482
55,82.66517243135857,89.3128215577403
56,84.8466893793512,90.3471090702612
57,85.8765145079805,90.36974113649573
58,82.62641036356038,89.6416631842875
59,83.44117796912417,90.98181077087686
60,86.52724427372314,91.81486223739745
61,84.5110847189232,89.11817102137766
62,86.35943889890505,91.07339167143046
63,83.47383402671338,88.47164440551785
64,83.75821158937151,89.02833611138347
65,83.81067071574428,89.65390858160113
66,81.84237263534763,89.45280371570952
67,82.33764855687606,88.1578947368421
68,84.53383082313327,90.83132365655004
69,86.53325642277144,90.3891378621822
70,86.9530628480509,91.17413075015209
71,85.72985244040862,91.07377979568672
72,89.38858247301184,91.89647857445907
73,87.51622362159304,90.48214199875018
74,84.14383733159714,89.7631091300646
75,84.34105546476978,90.37296933576853
76,84.9983117071053,91.11475567989966
77,86.62516674077368,92.33437083148065
78,86.97809953102946,90.72075763784547
79,83.56145507991917,90.03306999816277
80,85.62421185372006,90.55125202666187
81,84.86571260537148,88.62968045481279
82,83.48449165706269,88.55038332414692
83,84.68409586056644,88.64923747276688
84,85.08451030331095,90.00231535077565
85,84.67482938578884,89.8735447611401
86,84.03076227097942,88.83962904320289
87,84.85529489147116,89.4924358693269
88,83.80615962026714,89.60702064245501
89,82.81855105317842,88.81647303296496
90,84.7327525311985,90.55804097009654
91,83.17286652078775,89.12472647702407
92,84.37534641392307,90.26715441747035
93,85.08879075448652,90.91421591656487
94,83.69939707149008,89.7125322997416
95,82.71355296902743,88.81436180706254
96,83.59949855562218,88.51583365127814
97,84.47506890503634,90.814332247557
98,83.00768282272598,88.43308356255335
99,82.9062619008759,88.8689407540395
100,85.09263443289652,89.28151830094893
101,84.18995417378021,90.12939167939618
102,83.29874966746476,88.51290236765097
103,83.46327001207861,88.4978587899418
104,84.17744252873564,90.80459770114942
105,84.42661144188455,88.72378980067305
106,85.7989278660773,89.64074108906235
107,82.76385725132877,89.86874932205228
108,84.42185370286234,90.04429804634258
109,83.82734251868422,91.04174081041232
110,82.654300541018,88.64414265209231
111,82.6467101363367,90.04149377593362
112,84.70655507615533,91.42277901959766
113,83.82185348953823,90.77813739344487
114,84.46888160973327,90.22929340196538
115,83.91903914590748,88.93460854092527
116,80.92950391644908,88.49608355091384
117,81.67079719124328,88.25382073523338
118,85.13313609467455,91.10453648915188
119,82.76883780332057,90.06385696040869
120,84.95197961583692,91.2485299882399
121,85.7594531083102,90.22003845332193
