epoch,accuracy_test_before,accuracy_test_after
0,6.079907353792704,95.6572090330052
1,37.212984956452885,96.67458432304038
2,71.1566091954023,97.5933908045977
3,74.92063492063492,96.19047619047619
4,85.04415011037527,97.07505518763797
5,68.62367661212704,97.01636188642925
6,92.95671313279531,97.43213499633163
7,97.20826353992183,97.43160245672809
8,89.65721040189125,97.57683215130024
9,96.14935822637106,96.8494749124854
10,96.72375279225615,98.73417721518987
11,96.81456200227532,97.83845278725825
12,96.62537377189236,97.7787270397266
13,97.61715647339157,98.8085782366958
14,93.16389132340052,97.98422436459246
15,97.3604826546003,98.49170437405732
16,96.2303664921466,97.17277486910994
17,97.96195652173914,98.18840579710145
18,98.4480431848853,98.24561403508771
19,96.69724770642202,98.94495412844037
20,98.59154929577466,99.21752738654148
21,96.75707547169812,98.52594339622641
22,99.24944812362031,99.33774834437085
23,97.64890282131663,97.96238244514106
24,98.8314447592068,98.86685552407933
25,98.26860084230229,98.45577912962096
26,98.38957055214725,98.61963190184049
27,98.36423118865866,99.12758996728462
28,96.95652173913044,97.17391304347827
29,97.93741109530583,98.22190611664296
30,98.93805309734513,98.8495575221239
31,99.41262848751835,99.33920704845815
32,98.46625766871165,98.86064855390009
33,98.45644983461963,98.51157662624036
34,99.02439024390245,98.92682926829268
35,98.32669322709164,98.64541832669322
36,98.96623018607856,98.96623018607856
37,98.6861313868613,98.9294403892944
38,99.00559353635798,98.94344313238037
39,98.81539980256665,98.9634748272458
40,98.33256137100508,98.56415006947661
41,98.98901098901098,99.16483516483517
42,99.19941775836972,99.05385735080058
43,98.69952087611226,98.63107460643394
44,98.82352941176471,98.37728194726166
45,98.94498869630746,98.94498869630746
46,99.23303834808259,99.11504424778761
47,99.13194444444444,99.13194444444444
48,98.44097995545657,98.10690423162583
49,99.24309884238647,99.3766696349065
50,98.58012170385395,98.85057471264368
51,99.05490549054905,99.05490549054905
52,98.7551867219917,98.6959098992294
53,99.04692082111437,98.68035190615836
54,98.88231426692965,98.94806048652202
55,99.41605839416059,99.48905109489051
56,98.96373056994818,98.80829015544042
57,98.97330595482546,99.07597535934292
58,98.77656149388281,98.77656149388281
59,99.30974978429681,99.0509059534081
60,99.2743105950653,99.32268988872762
61,98.84125144843568,98.84125144843568
62,98.75389408099689,98.83177570093457
63,99.44178628389155,99.36204146730464
64,99.17231000752446,98.72084273890142
65,99.00497512437812,99.00497512437812
66,99.24709103353867,98.90485968514716
67,98.62879529872673,98.72673849167482
68,99.31840311587146,99.4157740993184
69,99.31798806479112,99.40323955669224
70,99.44160074453234,99.3485342019544
71,99.60045662100457,99.60045662100457
72,99.05447996398019,99.32462854570014
73,99.36350777934936,99.00990099009901
74,99.29859719438878,99.24849699398798
75,98.75640087783466,98.75640087783466
76,99.38069216757741,99.30783242258651
77,99.09348441926346,99.15014164305948
78,98.7141444114738,98.61523244312562
79,99.16911045943304,99.21798631476051
80,99.46626000762485,99.19939001143729
81,99.05660377358491,99.21383647798741
82,98.71794871794873,98.71794871794873
83,98.89821615949633,99.05561385099685
84,98.74005305039788,98.47480106100795
85,99.30448222565687,99.38176197836167
86,99.49596774193549,99.19354838709677
87,99.27350427350427,99.14529914529915
88,98.84169884169884,98.74517374517374
89,99.47089947089947,99.27849927849928
90,99.3739328400683,99.08935685828116
91,99.18657854600916,98.83070665988815
92,98.99799599198397,98.9311957247829
93,99.25558312655087,99.09015715467329
94,98.74709976798144,98.56148491879351
95,98.91055045871559,98.85321100917432
96,98.72029250457038,98.62888482632542
97,98.78950907868192,98.72225958305313
98,99.02912621359224,98.96844660194175
99,99.24755455229496,98.94657637321295
100,99.27679158448389,99.27679158448389
101,99.22279792746113,99.22279792746113
102,98.86419753086419,98.71604938271605
103,98.50746268656717,98.37177747625509
104,99.25512104283054,99.34823091247672
105,98.99441340782123,98.88268156424581
106,99.49341438703141,99.49341438703141
107,99.16317991631799,99.16317991631799
108,99.2814877430262,99.23922231614539
109,98.5372340425532,98.3377659574468
110,98.8425925925926,98.72685185185185
111,98.75,98.58333333333333
112,98.90173410404624,98.84393063583815
113,99.40436796823295,99.40436796823295
114,99.22155688622755,99.10179640718563
115,99.07567879838244,99.07567879838244
116,98.80270692347736,98.75065070275897
117,98.71794871794873,98.77136752136752
